-2.50919762305275,2.8406329230857548,1
9.014286128198322,-8.317200700099024,1
4.639878836228101,-6.767425718107725,0
1.973169683940732,7.971083770541586,1
-6.87962719115127,2.128581193191799,0
-6.880109593275947,-9.816058967667407,0
-8.83832775663601,-7.9705691426793575,0
7.323522915498703,3.2700353821611152,1
2.0223002348641756,-9.898768323075625,0
4.161451555920909,-6.783838971650027,0
-9.588310114083951,0.9746757873317229,0
9.398197043239886,3.837903953853864,1
6.648852816008436,3.0392251900520115,1
-5.753217786434477,-5.514613810788804,0
-6.363500655857988,4.243584426950717,0
-6.331909802931324,-5.255018250063999,0
-3.9151551408092455,-3.4920060368146455,0
0.49512863264475726,4.929828102360483,1
-1.3610996271576852,2.992657980944294,1
-4.175417196039161,6.984468209883559,1
2.23705789444759,3.152257846006867,1
-7.210122786959163,1.3661720667094315,0
-4.157107029295637,-8.12650464343815,0
-2.672763134126166,-2.645683938811329,0
-0.8786003156592805,-4.695952646365491,0
5.703519227860273,-5.1202071324183285,1
-6.006524356832806,9.460211095048912,1
0.28468876827223255,-2.138045506664792,0
1.8482913772408498,7.8409311035422675,1
-9.070991745600045,2.622772519945258,0
2.1508970380287664,5.896226070832968,1
-6.58951752625417,0.0527418621038418,0
-8.69896814029441,1.5380776925271817,0
8.977710745066666,-0.14964612362272156,1
9.312640661491187,-6.09514024403911,1
6.167946962329221,4.4490423052301065,1
-3.9077246165325867,-4.384552751182884,0
-8.046557719872322,-9.513680671370924,0
3.6846605302431374,2.9094459181433567,1
-1.196950125207973,-6.457786411859021,0
-7.5592353031044235,8.809171687058285,1
-0.09646179777459629,9.078571540051747,1
-9.312229577695632,8.29728780440897,0
8.186408041575643,-2.5968259948911125,1
-4.824400367999662,-9.690867669422651,0
3.2504456870796403,8.566371251754507,1
-3.7657784782117805,-1.4363170336537134,0
0.40136042355621626,9.333096380873393,1
0.934205586865593,9.272399541785056,1
-6.302910889489459,7.060189109347203,1
9.391692555291172,-4.111022158608286,1
5.502656467222291,-2.298045427961495,1
8.789978831283783,7.022733430337137,1
7.896547008552975,-3.661559896874447,1
1.9579995762217024,-6.61014506627815,0
8.437484700462335,1.1360252491670035,1
-8.23014995896161,8.72309548321562,1
-6.080342751617096,3.9205959334994596,0
-9.09545422178924,1.4012234017872984,0
-3.4933933847347127,-8.05647012458463,0
-2.2264542062103594,2.3001445339833957,1
-4.573019364522082,9.801077002085265,1
6.574750183038589,-7.19831969526952,0
-2.864933466128214,0.3665930472747352,0
-4.381309806252385,7.5474614385591074,1
0.8539216631649698,4.815372355084088,1
-7.181515500504747,3.9403148199053604,0
6.043939615080795,4.049681679742186,1
-8.508987126404584,-2.8101769756048967,0
9.737738732010346,-4.128163114710133,1
5.4448953859331475,6.187223109570272,1
-6.025686369316552,6.202267893583617,1
-9.889557657527952,7.341446371602075,0
6.309228569096682,8.264811051129428,1
4.137146876952343,0.22684797721875682,1
4.580143360819747,0.030325893743992083,1
5.425406933718914,5.965903579335503,1
-8.519106965318192,2.999278615555303,0
-2.8306854291145473,4.039337545154067,1
-7.682618809497406,5.91585338872202,0
7.262068517511871,7.8001068363513255,1
2.4659625365511584,-3.240096862969284,0
-3.3820395029470163,-2.48834094720112,0
-8.728832994279527,-8.12036120318262,0
-3.780353565686756,1.5656028199234804,0
-3.496333559465059,-9.281154524065158,0
4.5921235667612805,-0.6880396373507978,1
2.751149427104263,0.8528926941515316,1
7.744254851526531,-4.269174957434312,1
-0.5557014967610137,1.816665211380215,1
-7.608115081233966,-9.389995001219011,0
4.264895744459899,-9.253036225015713,0
